Счетоводство » Настройки » Пера,acc_Items,bg,Тук се съдържа списък с всички пера към избраната номенклатура. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Schetovodstvo-Nastroyki/]Счетоводство » Настройки[/link],https://bgerp.com/A/a/Schetovodstvo-Nastroyki/
Счетоводство » Настройки » Сметки,acc_Accounts,bg,"След инсталирането на системата, тук се предлага стандартен сметкоплан, който може да бъде свободно променян и допълван. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Schetovodstvo-Nastroyki/]Счетоводство » Настройки[/link]",https://bgerp.com/A/a/Schetovodstvo-Nastroyki/
Счетоводство » Настройки » Свойства » Свойства,acc_Features,bg,"Тук се съдържа списък с всички присвоени свойства и техните стойности за пера в номенклатурата, които се следят от системата. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Schetovodstvo-Nastroyki/]Счетоводство » Настройки[/link]",https://bgerp.com/A/a/Schetovodstvo-Nastroyki/
Счетоводство » Настройки » Лимити,acc_Limits,bg,"Тук се създава възможност за задаване на лимити (минимум и максимум) за всяка сметка, които системата да следи и при нужда - да сигнализира за достигането им. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Schetovodstvo-Nastroyki/]Счетоводство » Настройки[/link]",https://bgerp.com/A/a/Schetovodstvo-Nastroyki/
Счетоводство » Настройки » ДДС групи,acc_VatGroups,bg,Тук се съдържа списък с всички данъчни групи.,
Финанси » Валути » Списък,currency_Currencies,bg,"Тук се съдържа списък на всички валути за работа със системата. Модул ""Валути"" на bgERP предлага предварително дефинирани над 30 валути. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Finansi-Valuti/]Финанси » Валути[/link]",
Финанси » Валути » Валутни курсове,currency_CurrencyRates,bg,"Тук се съдържа списък на всички валутни курсове. Страницата поддържа списък на валутните курсове изтеглени за активните валути автоматично от системата, или ръчно от потребител. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Finansi-Valuti/]Финанси » Валути[/link]",
Финанси » Валути » Индекси,currency_FinIndexes,bg,"Тук се съдържа списък на всички най-важни финансови и валутни индекси, които се изтеглят през Интернет. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Finansi-Valuti/]Финанси » Валути[/link]",
Финанси » Каси » Каси,cash_Cases,bg,Тук се съдържа списък на всички левови и валутни каси на фирмата. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Finansi-Kasi/]Финанси » Каси[/link],https://bgerp.com/A/a/Finansi-Kasi/
Финанси » Каси » ПКО,cash_Pko,bg,"Тук се съдържа списък на всички [b]приходни касови ордери[/b].
[color=red]Касовите ордери се създават в нишки на сделки [/color].
За повече информация прочетете: [link=http://www.bgerp.com/A/a/Finansi-Kasi/]Финанси » Каси[/link]",https://bgerp.com/A/a/Finansi-Kasi/
Финанси » Каси » РКО,cash_Rko,bg,"Тук се съдържа списък на всички [b]разходни касови ордери[/b].
[color=red]Касовите ордери се създават в нишки на сделки[/color].
За повече информация прочетете: [link=http://www.bgerp.com/A/a/Finansi-Kasi/]Финанси » Каси[/link]",https://bgerp.com/A/a/Finansi-Kasi/
Финанси » Каси » ВКТ,cash_InternalMoneyTransfer,bg,Тук се съдържа списък на всички [b]вътрешно касови трансфери[/b]. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Finansi-Kasi/]Финанси » Каси[/link],https://bgerp.com/A/a/Finansi-Kasi/
Финанси » Каси » КОВ,cash_ExchangeDocument,bg,Тук се съдържа списък на всички документите за [b]касов обмен на валута[/b]. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Finansi-Kasi/]Финанси » Каси[/link],https://bgerp.com/A/a/Finansi-Kasi/
,deals_OpenDeals,bg,"Тук се съдържа списък на всички сделки в системата, по които предстои да бъде направено или получено плащане. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Finansi-Banki/]Финанси » Банки[/link]",
Финанси » Банки » Наши сметки,bank_OwnAccounts,bg,Тук се съдържа списък на всички собствени сметки на фирмата. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Finansi-Banki/]Финанси » Банки[/link],https://bgerp.com/Bg/Finansi-Banki/
Финанси » Банки » Всички сметки,bank_Accounts,bg,"Тук се съдържа списък на всички банкови сметки (собствени и на контрагенти). За повече информация, прочетете [link=https://bgerp.com/Bg/Finansi-Banki/]Финанси » Банки[/link]",https://bgerp.com/Bg/Finansi-Banki/
Финанси » Банки » Документи » Приходни документи,bank_IncomeDocuments,bg,"Тук се съдържа списък на всички приходни документи.
[color=red]Приходните банкови документи се съставят в нишка на сделка[/color].  За повече информация прочетете: [link=http://www.bgerp.com/Bg/Finansi-Banki/]Финанси » Банки[/link]",https://bgerp.com/Bg/Finansi-Banki/
