21876,"ЕК Средец, ул. Васил Коларов 34",8300,"42.348591787601,27.187241008835",100
21877,"ЕК Стамболийски, Цар Симеон 40",4210,"42.132009048601,24.537657633362",100
21992,"ЕК Стара Загора 24/7 Еконтомат - Парк МОЛ, бул. Ни",6000,"42.42701,25.66229",100
21988,"ЕК Стара Загора 24/7 Еконтомат - Център, бул. Цар ",6000,"42.423447221597,25.626326002655",100
21880,"ЕК Стара Загора Гурко, ул. Генерал Гурко 4",6000,"42.421402461405,25.618255131283",100
21882,"ЕК Стара Загора ЖП гара, ул. Герасим Папазчев 8",6000,"42.414872867274,25.627084871025",100
21883,"ЕК Стара Загора Индустриален, ул. Промишлена 1",6000,"42.409645117134,25.625935187893",100
21881,"ЕК Стара Загора кв. Железник Обръщалото, ул. Загор",6000,"42.40989,25.5894",100
21884,"ЕК Стара Загора кв.Железник, бул. Цар Симеон Велик",6000,"42.414474600195,25.6004984587",100
21885,"ЕК Стара Загора Мартинели, ул. Индустриална 1",6000,"42.415394351222,25.639772236656",100
21886,"ЕК Стара Загора Мототехника, бул. Цар Симеон Велик",6000,"42.427840000426,25.646310945244",100
21887,"ЕК Стара Загора Площад Берое, ул. Свещеник Георги ",6000,"42.430178369223,25.616410663681",100
21888,"ЕК Стара Загора Раковски, ул. Веселин Ханчев 2",6000,"42.434488814314,25.633851740437",100
21889,"ЕК Стара Загора Три Чучурa, ул. Никола Икономов 5",6000,"42.419535588697,25.606581836228",100
21890,"ЕК Стара Загора Хаджи Д. Асенов, ул. Хаджи Димитър",6000,"42.425906581776,25.62402227581",100
21891,"ЕК Стара Загора Цар Иван Шишман, бул. Христо Ботев",6000,"42.422246766151,25.630848768787",100
21892,"ЕК Стражица, ул. Михал Друмев 1",5150,"43.226536923345,25.961170042725",100
21893,"ЕК Суворово, ул. Бачо Киро 1а",9170,"43.327982269153,27.593244259205",100
21894,"ЕК Съединение, ул. Баба Исака Скачкова 6",4190,"42.273118951705,24.539554831696",100
21895,"ЕК Сърница, ул. Свобода 9",4633,"41.736185665783,24.025683761196",100
21896,"ЕК Твърдица, ул. Хан Аспарух 13",8890,"42.701405,25.897954",100
21897,"ЕК Тервел, ул. Трети март 15",9450,"43.747201670053,27.4111897979",100
21898,"ЕК Тетевен, ул. Петко Милев Страшния 29А",5700,"42.916890114567,24.259697326945",100
21899,"ЕК Тополовград, ул. Христо Смирненски 18",6560,"42.087741483833,26.337696900921",100
21901,"ЕК Троян Каравелов, ул. Кирил и Методий 17",5600,"42.889539089098,24.709409098429",100
21902,"ЕК Троян Лъгът, ул. Генерал Карцов 206",5600,"42.87126641823,24.711162438946",100
21900,"ЕК Троян, ул. Димитър Икономов Димитриката 23",5600,"42.88218125473,24.712881734924",100
21903,"ЕК Труд, ул. Янтра 2Б",4199,"42.232992079472,24.724249732227",100
21904,"ЕК Тръстеник, пл. България 1",5857,"43.520383877226,24.473187866516",100
21905,"ЕК Трявна, ул. Бачо Киро 9",5350,"42.866727397,25.493093396111",100
21906,"ЕК Тутракан, ул. Родина 10",7600,"44.044688652502,26.614029669228",100
21909,"ЕК Търговище Запад, бул. Сюрен 1",7700,"43.243547389097,26.562203061877",100
21910,"ЕК Търговище Пазара, ул. Генерал Скобелев 1",7700,"43.25002,26.56932",100
21911,"ЕК Търговище Театъра, ул. Петко Р. Славейков 36",7700,"43.24440384193,26.574054588361",100
21907,"ЕК Търговище,  ",7700,"43.25927,26.570898",100
21913,"ЕК Харманли Пазара, ул. Марин Велев 1",6450,"41.932477655308,25.900743822407",100
21912,"ЕК Харманли, ул. Стефан Льондев 1",6450,"41.927706223904,25.907593914989",100
21915,"ЕК Хасково Kняз Борис, ул. Княз Борис I 3",6300,"41.938687385761,25.55429682209",100
21916,"ЕК Хасково XXI -ви век, ул. Драгоман 42",6300,"41.928511201774,25.560199943673",100
21917,"ЕК Хасково Болярово, ул. Хасковска 22",6300,"41.928891528997,25.508175983019",100
21918,"ЕК Хасково Веспрем, кв. Веспрем 1",6300,"41.943769484978,25.558657339172",100
21919,"ЕК Хасково кв.Бадема, Места 1",6300,"41.937887864782,25.536759784775",100
21920,"ЕК Хасково кв.Хисаря, ул. Лом 1",6300,"41.92208,25.55854",100
21921,"ЕК Хасково Орфей, ул. Димитровградско шосе 22",6300,"41.953905031677,25.557593980326",100
21922,"ЕК Хасково Цар Освободител, ул. Цар Освободител 41",6300,"41.933497244813,25.547900339918",100
21914,"ЕК Хасково, бул. Съединение 66",6300,"41.931325505763,25.58770659935",100
21923,"ЕК Хисаря, ул. Любен Каравелов 1",4180,"42.507917958993,24.709331916428",100
21989,"ЕК Цалапица, ул. Отец Паисий 7",4218,"42.186035895166,24.566923634872",100
21993,"ЕК Цар Калоян, пл. Демокрация 2",7280,"43.610490590777,26.238393476562",100
21924,"ЕК Царево, ул. Михаил Герджиков 11",8260,"42.16755,27.84807",100
21925,"ЕК Чепеларе, ул. Васил Дечев 13",4850,"41.72680326609,24.686020218124",100
21926,"ЕК Червен Бряг Общината, ул. Г. С. Раковски 24",5980,"43.279251814547,24.08316869503",100
21927,"ЕК Чирпан Георги Димитров, ул. Кочо Цветаров 44А",6200,"42.196719594379,25.334283334007",100
21928,"ЕК Чирпан Площада, ул. Братя Даскалови 12",6200,"42.201905524257,25.32330129787",100
21929,"ЕК Шабла, ул. Боровец 5",9680,"43.536936,28.534824",100
21931,"ЕК Шумен Дивдядово, бул. Велики Преслав 136",9700,"43.24177,26.92739",100
21932,"ЕК Шумен Осми март, ул. Петра 22",9700,"43.265506093709,26.93288953373",100
21933,"ЕК Шумен Руски Паметник, ул. Цар Освободител 6",9700,"43.27391953157,26.936916748688",100
21934,"ЕК Шумен Скобелев, ул. Генерал Скобелев 42",9700,"43.277713065061,26.915554826014",100
21935,"ЕК Шумен Тракия, ул. Строител 5",9700,"43.27327,26.94442",100
21936,"ЕК Шумен Турбо, ул. Оборище 6",9700,"43.270896829688,26.914826952783",100
21937,"ЕК Шумен Цар Освободител, ул. Цар Освободител 114",9700,"43.272425606151,26.923955632263",100
21930,"ЕК Шумен, бул. Ришки проход 191A",9700,"43.256703480555,26.949016243286",100
21938,"ЕК Щръклево, ул. Централна 35А",7078,"43.714778921633,26.039893916206",100
21939,"ЕК Ябланица, ул. Ген. Гурко 104",5750,"43.033394901952,24.100566589279",100
21940,"ЕК Ягодово, ул. Околовръстен път 1",4113,"42.116408429379,24.83637063797",100
22003,"ЕК Якоруда - Джамал Тачев, ул. Крайречна 1",2790,"42.00418,23.08248",100
21942,"ЕК Ямбол Автогара Батак, ул. Страшимир Кринчев 1",8600,"42.476682435545,26.497599769173",100
21943,"ЕК Ямбол Бенковски,  ",8600,"42.50031,26.52921",100
21944,"ЕК Ямбол Граф Игнатиев, ул. Граф Игнатиев 78",8600,"42.46991,26.52134",100
21945,"ЕК Ямбол Златен рог, ул. Златен pог 81",8600,"42.480753960303,26.487919682968",100
21946,"ЕК Ямбол Зорница, ж.к. Зорница 9А",8600,"42.478184744292,26.526964782157",100
21947,"ЕК Ямбол Индустриална, Индустриална 1",8600,"42.487473511082,26.487415125923",100
21948,"ЕК Ямбол Искър, ул. Срем 2",8600,"42.481939079918,26.514552190552",100
21949,"ЕК Ямбол Трите вятъра, ул. Николай Петрини 32",8600,"42.482172963853,26.499474169312",100
21941,"ЕК Ямбол, ул. Жорж Папазов 11",8600,"42.487372852508,26.505067189102",100
